"","GSM3130569","GSM3130570","GSM3130571","GSM3130572","GSM3130573","GSM3130574"
"hsa-let-7a-2-3p",5.4262647547021,6.10852445677817,6.12928301694497,6.18982455888002,6.24792751344359,5.85798099512757
"hsa-let-7a-3p",4.24792751344359,5.39231742277876,5.78135971352466,5.75488750216347,6.44294349584873,5.7279204545632
"hsa-let-7a-5p",10.8049376720519,11.004922678569,10.3185428097027,10.9166259222112,10.7523806465529,10.7082217300384
"hsa-let-7b-3p",10.1228279948077,10.283088353024,9.41574176829009,9.37721053038855,8.98584193700334,9.5274770060604
"hsa-let-7b-5p",15.8659023871666,16.0128427422082,14.6193602768707,14.7897883355952,15.3333999726249,15.5662621956734
"hsa-let-7c-3p",5.64385618977472,6.12928301694497,5.24792751344359,5.4594316186373,5.55458885167764,5.16992500144231
"hsa-let-7c-5p",13.4346282276367,13.674964618383,12.4317587491662,12.5447229977555,12.9813888961172,13.0863021187826
"hsa-let-7d-3p",9.77478705960117,10.4604558963096,9.81538329581354,10.2300204357056,9.94397991434374,10.2070143201775
"hsa-let-7d-5p",14.1153688378202,14.3638609767295,13.4291451704787,13.7199235287207,14.2089963585904,14.2931842307595
"hsa-let-7e-3p",9.86727873970966,10.3049216695817,8.93663793900257,8.77807712953536,8.2667865406949,8.29920801838728
"hsa-let-7e-5p",15.8028949623052,15.7955577509895,13.3212234819108,15.3269209758866,16.0550705580073,15.8205030935124
"hsa-let-7f-1-3p",7.14974711950468,7.35755200461808,8.14465824283188,8.09803208296053,6.53915881110803,6.39231742277876
"hsa-let-7f-2-3p",8.27146302790437,9.14465824283188,9.10590850857116,8.96000193206808,8.89178370321831,8.87958324961278
"hsa-let-7f-5p",13.2872795061029,13.7932984823513,10.4335854411505,13.4368416494594,13.5994479815287,13.4902241357596
"hsa-let-7g-3p",4.58496250072116,6.28540221886225,6.58496250072116,6.68650052718322,6.8073549220576,6.90689059560852
"hsa-let-7g-5p",14.985975316104,15.5865466228065,14.9624893769154,14.9482759650946,15.5067414650281,15.5313509978839
"hsa-let-7i-3p",7.467605550083,8.06608919045777,8.4093909361377,8.42206476617281,9.90538700501813,9.76652890859886
"hsa-let-7i-5p",18.8495456004829,19.40968718529,18.8923886540564,18.7845869236094,19.5194730897213,19.5739725618363
"hsa-miR-100-3p",10.7397806097733,11.6666678406904,11.7879025593914,11.733015321686,12.496853777388,12.3823538336645
"hsa-miR-100-5p",18.1531066622903,18.5901886340131,18.1213109120072,17.9418729205451,18.7948061119226,18.7041873490771
"hsa-miR-101-3p",8.36194377373524,9.3151495622563,8.77478705960117,8.78790255939143,9.37937836707126,9.49185309632967
"hsa-miR-101-5p",5.58496250072116,5.70043971814109,5.55458885167764,6.3037807481771,6.98868468677217,6.83289001416474
"hsa-miR-103a-2-5p",4.52356195605701,4.58496250072116,4.39231742277876,4.32192809488736,4.85798099512757,5.32192809488736
"hsa-miR-105-5p",0,2.32192809488736,0,0,0,1
"hsa-miR-106a-3p",0,0,0,0,0,1.58496250072116
"hsa-miR-106a-5p",2.58496250072116,3.32192809488736,2.32192809488736,2.8073549220576,4.24792751344359,4.90689059560852
"hsa-miR-106b-3p",13.4767462039395,14.0195038582666,13.4607118521412,13.4788959887695,14.9137776520897,15.0599358851123
"hsa-miR-106b-5p",12.0195907283579,12.7534256991454,12.3429080337916,12.4601998950596,13.1652210682209,13.2622416920333
"hsa-miR-107",12.319107575825,12.8581753105755,12.0963857344527,11.9765641234153,11.9222127177854,11.8876014245087
"hsa-miR-10a-3p",8.21431912080077,8.80413102118332,8.73131903102506,8.71080643369935,9.56605403817109,9.54882190845875
"hsa-miR-10a-5p",18.0424235415425,18.5139048998757,18.1398560783507,18.1012165467235,19.3863656353868,19.2400459459191
"hsa-miR-10b-3p",5.49185309632967,5.12928301694497,4,5.61470984411521,6.39231742277876,6.33985000288462
"hsa-miR-10b-5p",16.0387261256505,16.5663365303605,16.1731500816257,16.0937064046162,17.3760914654612,17.2234832633207
"hsa-miR-1178-3p",1,0,0,0,1.58496250072116,0
"hsa-miR-1179",0,1,0,1.58496250072116,1,2.32192809488736
"hsa-miR-1180-3p",13.1181299774973,13.3921832373124,12.3303567169579,12.3412408205387,12.6153997437255,12.7420988697783
"hsa-miR-1180-5p",4.90689059560852,5.28540221886225,4.58496250072116,5.04439411935845,5.08746284125034,5.55458885167764
"hsa-miR-1181",0,2.58496250072116,2.32192809488736,2,2.58496250072116,2.8073549220576
"hsa-miR-1182",0,0,1,0,0,0
"hsa-miR-1185-1-3p",5.32192809488736,6.24792751344359,5.12928301694497,5.70043971814109,5.39231742277876,5.12928301694497
"hsa-miR-1185-2-3p",3.32192809488736,3.58496250072116,3.58496250072116,3.16992500144231,3,2
"hsa-miR-1193",1.58496250072116,3,0,3,1.58496250072116,2
"hsa-miR-1197",4.08746284125034,5.39231742277876,4.8073549220576,5.12928301694497,4.90689059560852,5.04439411935845
"hsa-miR-1199-3p",0,0,0,1,2,0
"hsa-miR-1204",0,0,2,0,0,2.8073549220576
"hsa-miR-1205",1,0,0,0,1.58496250072116,1
"hsa-miR-1224-3p",2,0,0,0,1.58496250072116,0
"hsa-miR-1224-5p",7.27612440527424,7.45121111183233,6.4093909361377,6.61470984411521,7.49185309632967,7.82654848729092
"hsa-miR-1225-3p",1,0,0,0,0,0
"hsa-miR-1225-5p",0,0,1,0,0,0
"hsa-miR-1226-3p",6.53915881110803,6.49185309632967,5.12928301694497,6.04439411935845,5.58496250072116,5.49185309632967
"hsa-miR-1226-5p",4.39231742277876,4.75488750216347,4,3.70043971814109,3.70043971814109,4.24792751344359
"hsa-miR-1227-3p",3.32192809488736,3.16992500144231,2.8073549220576,3.4594316186373,3.16992500144231,1.58496250072116
"hsa-miR-1227-5p",0,0,0,0,0,2.32192809488736
"hsa-miR-1228-3p",2.58496250072116,3.90689059560852,2.8073549220576,3,4.64385618977472,3.58496250072116
"hsa-miR-1228-5p",2.58496250072116,1.58496250072116,3,3,0,3.70043971814109
"hsa-miR-1229-3p",4.16992500144231,4.4594316186373,3.4594316186373,3.70043971814109,3.58496250072116,3.16992500144231
"hsa-miR-1229-5p",2.32192809488736,0,2.32192809488736,2,1.58496250072116,2
"hsa-miR-1231",2.8073549220576,1.58496250072116,0,0,1,2
"hsa-miR-1234-3p",2.8073549220576,3.58496250072116,3.8073549220576,2.8073549220576,3,4.08746284125034
"hsa-miR-1237-3p",5.49185309632967,5.55458885167764,3.16992500144231,4.75488750216347,5.20945336562895,4.08746284125034
"hsa-miR-1237-5p",1.58496250072116,1,1,0,2,2.32192809488736
"hsa-miR-1238-3p",1,0,1.58496250072116,2,1.58496250072116,1.58496250072116
"hsa-miR-1243",0,2.32192809488736,3.58496250072116,1.58496250072116,4.16992500144231,3
"hsa-miR-1246",0,1,0,0,0,0
"hsa-miR-1247-3p",9.98868468677217,10.3641346550081,9.55842071326866,9.4757334309664,10.57931593758,10.7380922596205
"hsa-miR-1247-5p",9.09011241966429,9.27612440527424,9.09539702279256,9.24792751344359,9.66355810421727,9.80413102118332
"hsa-miR-1248",4.08746284125034,4.52356195605701,4.64385618977472,4.39231742277876,3.4594316186373,4.4594316186373
"hsa-miR-1249-3p",2.8073549220576,3.90689059560852,5.4594316186373,4.70043971814109,2.32192809488736,0
"hsa-miR-1249-5p",2.32192809488736,2.8073549220576,3.32192809488736,3.4594316186373,2,0
"hsa-miR-1250-5p",0,3,0,0,2,0
"hsa-miR-1252-3p",0,0,0,0,0,1
"hsa-miR-1252-5p",3.90689059560852,4,4.16992500144231,4.75488750216347,5.12928301694497,5.64385618977472
"hsa-miR-1253",0,0,0,0,0,1
"hsa-miR-1254",3.32192809488736,3.90689059560852,4.32192809488736,3.90689059560852,3.58496250072116,1.58496250072116
"hsa-miR-1255a",3,4.70043971814109,2.8073549220576,3,4.58496250072116,3.8073549220576
"hsa-miR-125a-3p",11.7619666953821,11.963618617444,10.6908710092923,10.6147098441152,11.5338163894334,11.6206780421354
"hsa-miR-125a-5p",18.1327607727633,18.4766354665176,17.6568228567869,17.7036467759568,18.3965211655911,18.2922452320809
"hsa-miR-125b-1-3p",13.0743087414403,13.4274438017932,13.6965329140783,13.6489192697882,13.6445322946254,13.6525089024082
"hsa-miR-125b-2-3p",11.8599229728618,12.4747199465265,12.3947306294316,12.1854949242109,12.6646694940272,12.7004397181411
"hsa-miR-125b-5p",9.30149619498255,9.73131903102506,9.16490692667569,9,9.82495874052852,9.52943055414615
"hsa-miR-126-3p",10.6573184495813,11.1984450414524,10.4491486453754,10.7540523675289,11.6755160440828,11.7300455028792
