"","GSM5139867","GSM5139868","GSM5139869","GSM5139870"
"hsa-miR-486-5p",16.0571240347221,17.226363081012,16.8199699839154,17.2380498627169
"hsa-miR-122-5p",16.2736674057528,14.590444363875,16.2906258437818,16.5043624881107
"hsa-let-7b-5p",15.5496586431762,15.7474212313041,16.0823413850975,15.5140396362856
"hsa-miR-92a-3p",15.2025279177957,15.9820073544922,15.3795475922062,15.3969896848562
"hsa-miR-423-5p",15.9452058214458,14.8689363457518,15.3203446997295,15.2440865386615
"hsa-let-7a-5p",15.1807976750273,15.4123128140863,15.3187034375662,14.83727953544
"hsa-let-7i-5p",15.2444515478368,14.8606534506423,15.088846611044,14.8666197031206
"hsa-let-7f-5p",14.6880103864864,14.5887714288714,14.6254537237195,14.0063900760955
"hsa-miR-26a-5p",15.2740239156055,14.1491667815851,14.5077432383179,13.3658139025917
"hsa-miR-451a",13.5835282507215,14.8421632170321,15.1084015317024,13.4093325906732
"hsa-miR-148a-3p",14.7651135742427,13.0478890330012,13.3283046703618,13.7527485914071
"hsa-miR-375",12.3773244228698,12.0154951998849,9.01922931439217,15.344091280406
"hsa-miR-126-3p",13.8711371098892,12.7164100824673,14.3486099070291,12.5634322522702
"hsa-miR-30d-5p",14.2323272329034,13.1923637144079,13.1892608960321,13.0928413617297
"hsa-miR-21-5p",14.4404494016521,12.2182786648325,13.3158472434676,12.5283344510006
"hsa-let-7g-5p",13.3050741994326,13.3016419432602,13.4799911467878,12.6240986093353
"hsa-miR-25-3p",12.5236354610649,13.3791888113516,13.0367608759925,13.0476539165411
"hsa-miR-10b-5p",12.4921811719585,11.9441007441475,13.5109680985706,12.2246498969303
"hsa-miR-320a",12.5026428791832,11.9117514932131,11.9549923362365,13.5883773427707
"hsa-miR-182-5p",12.6084234808217,14.0059990329206,10.3461147761531,10.8883855744646
"hsa-miR-151a-3p",13.8396516076725,11.2311851728981,11.6810363148831,11.5214924789126
"hsa-let-7c-5p",12.4719368061485,12.7102102088945,12.8031987777824,11.8623971466585
"hsa-miR-183-5p",12.1319726801688,13.5030940206334,10.0417139018333,10.894264523116
"hsa-miR-101-3p",12.1442439820466,12.6490248426741,12.2512486490491,11.5660730709617
"hsa-miR-423-3p",12.8029747074437,11.3378894558598,11.8252688786714,12.3428025007469
"hsa-miR-10a-5p",11.8216783305098,11.055865361767,12.1858479665296,12.3049017112118
"hsa-miR-191-5p",12.2068220700853,11.2618422341403,11.1679512172419,10.3478317231917
"hsa-miR-146b-5p",11.9244154109751,10.2183816013778,11.5473187195704,10.4809315358841
"hsa-miR-125a-5p",10.9093680992148,9.84253891867594,11.850272802828,11.2620184791979
"hsa-miR-99a-5p",11.2485680417267,10.3497567034408,11.3896367164217,11.2971971495428
"hsa-let-7d-5p",11.3454052467178,11.0175044011094,11.1023628756143,10.9273261233796
"hsa-miR-128-3p",12.0188643334201,10.0372312011817,10.5832990614966,10.9792679837403
"hsa-miR-192-5p",11.0175461572357,10.4113626857455,11.1521960973514,11.5617414014548
"hsa-miR-22-3p",11.4020687425126,10.9242632250172,11.2676060210015,10.581049900945
"hsa-let-7d-3p",11.4821978833095,10.1081585094537,10.106039418697,11.5737465823497
"hsa-miR-222-3p",11.7251702493895,8.72550259593443,11.252683170395,10.5943152721027
"hsa-miR-24-3p",12.0046313019731,9.39324028062742,10.631649992945,10.2086123607699
"hsa-miR-7-5p",10.4826970534742,11.0184227568275,10.3046137097104,11.0247449132126
"hsa-miR-142-5p",10.9071159990995,10.9040776052677,10.9739484350913,9.95474884984226
"hsa-miR-92b-3p",9.29367855440491,8.29558528613195,8.20133980368161,12.4497522219599
"hsa-miR-320b",9.54109661534952,9.20930713912672,9.47390864604629,12.0834660305421
"hsa-miR-146a-5p",12.1145394643907,8.37134104800584,10.1598839476939,8.63550047549896
"hsa-miR-16-2-3p",10.1431025563573,11.1057710401533,10.5588798534754,10.4927745238478
"hsa-miR-744-5p",11.9306264704669,7.8422874795152,9.8662280010348,10.165271324521
"hsa-miR-30e-5p",10.8360898155425,10.5333881398296,10.7132060593642,10.1584834626541
"hsa-miR-26b-5p",10.9312176632183,10.7511423247269,10.6770765389977,9.60275453063372
"hsa-miR-363-3p",9.83593985995934,10.8519207806033,10.5269002037283,10.5933724470069
"hsa-miR-1307-3p",11.3927789254944,8.79678591713427,10.0173095232054,10.5794667997616
