"","GSM3105224","GSM3105225","GSM3105226","GSM3105227","GSM3105228","GSM3105229"
"hsa-miR-21-5p",13.1909049403465,11.3174126137649,12.0610336016811,11.4481163054095,11.3912435894274,10.5304063370991
"hsa-miR-100-5p",12.8209766926212,9.88264304936184,11.1299269335104,10.6456584324087,11.0914353863236,10.7262181593322
"hsa-let-7i-5p",11.667111542075,9.48179943166575,10.4767462039395,9.79928162152192,10.2957689344205,9.90989308377004
"hsa-let-7f-5p",10.6987046667703,9.10328780841202,9.89330153086056,9.19967234483636,9.27146302790437,9.08746284125034
"hsa-miR-92a-3p",11.3755825124905,8.43462822763673,9.25502856981873,9.17492568250068,8.83289001416474,7.86418614465428
"hsa-miR-148a-3p",10.8849336479498,9.47167521439204,10.2191685204622,9.16490692667569,10.1124395067816,11.0126245388651
"hsa-let-7g-5p",10.7739633684336,9.09803208296053,10.1510165388922,9.11374216604919,9.29920801838728,8.91288933622996
"hsa-let-7a-5p",10.6492561775173,8.89178370321831,9.55458885167764,8.65105169117893,8.876516946565,8.16992500144231
"hsa-miR-27b-3p",10.6838718686226,8.62205181945638,9.47167521439204,8.42206476617281,8.54303182025524,7.94836723158468
"hsa-miR-122-5p",10.1241213118292,7.15987133677839,8.47167521439204,8.25738784269265,9.09803208296053,10.3815429511846
"hsa-miR-378a-3p",9.51569983828404,7.08746284125034,8.06069593168755,7.7279204545632,7.63662462054365,7.57742882803575
"hsa-miR-24-3p",9.71596199025514,7.32192809488736,8.10852445677817,7.70043971814109,7.49984588708321,6.4093909361377
"hsa-miR-30a-5p",9.51766938813381,8.58871463558226,8.60362634498619,7.64385618977472,7.98299357469431,7.71424551766612
"hsa-miR-221-3p",9.4093909361377,7.09803208296053,8.00562454919388,7.61470984411521,7.19967234483636,6.4594316186373
"hsa-miR-7-5p",8.87344411251538,7.29462074889163,8.03342300153745,7.49185309632967,7.76155123244448,7.10852445677817
"hsa-miR-27a-3p",9.33539035469392,6.98868468677217,7.85174904141606,7.39231742277876,7.04439411935845,6.33985000288462
"hsa-miR-25-3p",9.79766152585376,7.16992500144231,8.01680828768655,7.31288295528436,7.94836723158468,7.28540221886225
"hsa-miR-29a-3p",8.72109918870719,7.08746284125034,7.75488750216347,7.29462074889163,6.82017896241519,6.04439411935845
"hsa-miR-320a",8.97441458980553,6.5077946401987,7.33091687811462,7.16992500144231,6.82017896241519,5.90689059560852
"hsa-miR-151a-3p",8.97441458980553,7.08746284125034,7.81378119121704,7.02236781302845,8.09803208296053,8.51963625284321
"hsa-miR-423-5p",9.15987133677839,5.90689059560852,6.82017896241519,7.01122725542325,7.15987133677839,6.75488750216347
"hsa-miR-423-3p",8.82336724004623,6.4594316186373,7.08746284125034,6.98868468677217,6.61470984411521,5.32192809488736
"hsa-let-7b-5p",9.02513956227851,6.68650052718322,7.57742882803575,6.79441586635011,7.11894107272351,6.7279204545632
"hsa-miR-23a-3p",8.55842071326866,7.08746284125034,7.13955135239879,6.7279204545632,6.39231742277876,6.24792751344359
"hsa-miR-30d-5p",8.4262647547021,7.08746284125034,7.15987133677839,6.52356195605701,7.03342300153745,6.22881869049588
"hsa-miR-20a-5p",8.07146236255662,6.08746284125034,6.83289001416474,6.33985000288462,5.55458885167764,4.08746284125034
"hsa-miR-1246",8.16992500144231,5.95419631038687,6.33985000288462,5.95419631038687,5.97727992349992,6.02236781302845
"hsa-miR-26a-5p",7.99435343685886,6.44294349584873,6.94251450533924,5.93073733756289,6.20945336562895,5.52356195605701
"hsa-miR-191-5p",7.55458885167764,5.55458885167764,6.16992500144231,5.90689059560852,5.12928301694497,4.52356195605701
"hsa-miR-10a-5p",7.48381577726426,5.4594316186373,6.06608919045777,5.85798099512757,5.78135971352466,5.97727992349992
"hsa-miR-93-5p",7.31288295528436,6.06608919045777,6.2667865406949,5.85798099512757,4.85798099512757,3.90689059560852
"hsa-miR-4461",6.88264304936184,4.64385618977472,5.8073549220576,5.83289001416474,5.24792751344359,5.35755200461808
"hsa-miR-7641",5.90689059560852,5.04439411935845,5.39231742277876,5.78135971352466,5.08746284125034,4.90689059560852
"hsa-miR-222-3p",7.35755200461808,5.95419631038687,6.08746284125034,5.70043971814109,5.49185309632967,5.28540221886225
"hsa-miR-7704",6.6724253419715,7.23840473932508,7.12928301694497,5.6724253419715,6.70043971814109,7
"hsa-miR-16-5p",6.88264304936184,5.4262647547021,6.08746284125034,5.61470984411521,4.39231742277876,4.32192809488736
"hsa-miR-22-3p",6.93073733756289,4.85798099512757,5.64385618977472,5.35755200461808,4.32192809488736,4.39231742277876
"hsa-miR-378c",6.76818432477693,4.64385618977472,5.28540221886225,5.24792751344359,4.90689059560852,4.24792751344359
"hsa-miR-99a-5p",7.49984588708321,4.64385618977472,5.83289001416474,5.20945336562895,5.49185309632967,4.52356195605701
"hsa-miR-148b-3p",7.21916852046216,5.16992500144231,6.2667865406949,5.20945336562895,5.4594316186373,5.75488750216347
"hsa-miR-99b-5p",7.55458885167764,4.52356195605701,5.64385618977472,5.16992500144231,5.49185309632967,5
"hsa-miR-128-3p",7.14974711950468,3.32192809488736,5.4262647547021,5.04439411935845,4.90689059560852,4.32192809488736
"hsa-miR-181a-5p",7.25738784269265,5.28540221886225,5.93073733756289,5.04439411935845,4.85798099512757,4.8073549220576
"hsa-miR-629-5p",6.95419631038687,4.58496250072116,5.7279204545632,5,5.49185309632967,5.12928301694497
"hsa-miR-584-5p",6.5077946401987,4.08746284125034,4.39231742277876,5,4.90689059560852,4
"hsa-miR-101-3p",6.59991284218713,4.52356195605701,5.4262647547021,4.90689059560852,5.32192809488736,4.8073549220576
"hsa-miR-186-5p",6.8073549220576,5,6.08746284125034,4.85798099512757,5.32192809488736,2.8073549220576
"hsa-miR-183-5p",6.4757334309664,4.64385618977472,5.08746284125034,4.85798099512757,4.85798099512757,5.4594316186373
"hsa-miR-181b-5p",7.27612440527424,4.90689059560852,5.61470984411521,4.85798099512757,4.32192809488736,4.16992500144231
"hsa-miR-30e-5p",5.55458885167764,5.16992500144231,5,4.75488750216347,4,2.8073549220576
"hsa-miR-125b-5p",6.7279204545632,3.4594316186373,4.24792751344359,4.64385618977472,4,2.58496250072116
"hsa-miR-103a-3p",6.6724253419715,4.90689059560852,5.4594316186373,4.58496250072116,4.39231742277876,4
"hsa-miR-17-5p",6.08746284125034,4.8073549220576,5.04439411935845,4.52356195605701,2.8073549220576,3.16992500144231
"hsa-miR-140-3p",6.04439411935845,4.85798099512757,5.39231742277876,4.4594316186373,4.75488750216347,5.35755200461808
"hsa-miR-92b-3p",6.06608919045777,2,3.90689059560852,4.39231742277876,2.8073549220576,3.16992500144231
"hsa-miR-182-5p",6.4262647547021,4.85798099512757,5.58496250072116,4.32192809488736,4.58496250072116,5.32192809488736
"hsa-miR-4485",5.6724253419715,3.8073549220576,4.52356195605701,4.24792751344359,3.90689059560852,2
"hsa-miR-6087",5.4594316186373,5.55458885167764,6.39231742277876,4.16992500144231,5.4594316186373,5.08746284125034
"hsa-miR-192-5p",6.44294349584873,4,4.70043971814109,4.16992500144231,4.39231742277876,4.58496250072116
"hsa-miR-320b",7.07681559705083,4.70043971814109,4.90689059560852,4.16992500144231,4.32192809488736,3.8073549220576
"hsa-miR-532-5p",6.20945336562895,3.4594316186373,4.39231742277876,4.16992500144231,4.24792751344359,4.32192809488736
"hsa-let-7c-5p",6.08746284125034,4.24792751344359,4.39231742277876,4.16992500144231,3.90689059560852,2.8073549220576
"hsa-miR-320c",5.85798099512757,4.08746284125034,3.90689059560852,4.08746284125034,2.32192809488736,3
"hsa-miR-203a",4.70043971814109,5.7279204545632,4.08746284125034,4.08746284125034,1,5.12928301694497
"hsa-miR-23b-3p",5.28540221886225,4.08746284125034,4.75488750216347,4,3.90689059560852,3.32192809488736
"hsa-let-7d-5p",5.95419631038687,3.32192809488736,3.4594316186373,4,3.4594316186373,2.32192809488736
"hsa-miR-1",4.08746284125034,4.4594316186373,3.58496250072116,4,2,3.90689059560852
"hsa-miR-146a-5p",5.6724253419715,4.24792751344359,4.32192809488736,3.90689059560852,3.8073549220576,3.90689059560852
"hsa-miR-1307-3p",6.16992500144231,3.4594316186373,4.32192809488736,3.90689059560852,3.4594316186373,3.32192809488736
"hsa-miR-30b-5p",3.70043971814109,3,4,3.90689059560852,3,3
"hsa-miR-224-5p",6.49185309632967,4.4594316186373,5.20945336562895,3.8073549220576,4.90689059560852,3.32192809488736
"hsa-miR-28-3p",5.6724253419715,2,3.8073549220576,3.70043971814109,3.32192809488736,4.32192809488736
"hsa-miR-99b-3p",5.90689059560852,3.32192809488736,4.8073549220576,3.70043971814109,3,3.8073549220576
"hsa-let-7e-5p",6.04439411935845,2.58496250072116,4.08746284125034,3.58496250072116,4.08746284125034,3.58496250072116
