"","GSM5324369","GSM5324370","GSM5324371","GSM5324372","GSM5324373","GSM5324374","GSM5324375","GSM5324376","GSM5324377","GSM5324378","GSM5324379","GSM5324380","GSM5324381","GSM5324382","GSM5324383","GSM5324384","GSM5324385","GSM5324386","GSM5324387","GSM5324388","GSM5324389","GSM5324390","GSM5324391","GSM5324392","GSM5324393","GSM5324394","GSM5324395","GSM5324396","GSM5324397","GSM5324398","GSM5324399","GSM5324400","GSM5324401","GSM5324402","GSM5324403","GSM5324404","GSM5324405","GSM5324406","GSM5324407","GSM5324408","GSM5324409","GSM5324410","GSM5324411","GSM5324412","GSM5324413","GSM5324414","GSM5324415","GSM5324416","GSM5324417","GSM5324418","GSM5324419","GSM5324420","GSM5324421","GSM5324422","GSM5324423","GSM5324424","GSM5324425","GSM5324426","GSM5324427","GSM5324428","GSM5324429","GSM5324430","GSM5324431","GSM5324432","GSM5324433","GSM5324434","GSM5324435","GSM5324436","GSM5324437","GSM5324438","GSM5324439"
"hsa-miR-363-5p",0,0,2.32192809488736,0,0,0,1,1.58496250072116,0,2,1.58496250072116,2,0,0,0,2,0,2.8073549220576,0,0,0,0,1,3.16992500144231,2,0,0,0,0,0,0,0,0,0,2,2,2.8073549220576,0,0,0,0,0,2,0,0,2.32192809488736,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-363-3p",10.7304701371842,5.55458885167764,8.49984588708321,9.76487159073609,8.76155123244448,9.61102479730735,10.4491486453754,10.5372184005386,11.3275526440812,12.844117269588,11.3597495603223,9.77807712953536,10.929998062609,10.6969675262343,9.94982671075911,12.8513586490335,9.37503943134693,10.9686667931952,11.2585660338899,10.9225844027137,9.32418054661874,11.7706638929168,11.3269911749008,11.0182001788132,12.1904420187828,10.3674147512468,11.5063075811003,8.73809225962049,10.6952282914958,9.9915218460757,11.468624042918,9.79279029430106,11.1605017475557,11.1019756709492,12.5971214287896,12.1783536235129,12.9797824307031,10.1885888457073,11.0161118382205,10.0375469539622,9.66177809777199,11.3179778224071,9.43254190038826,13.2989217409698,11.3258675805754,10.2070143201775,10.8241632097442,6.53915881110803,8.33985000288462,7.64385618977472,4.39231742277876,6.79441586635011,10.1799090900149,0,7,10.0279059965699,9.88569637333939,5.28540221886225,7.5077946401987,7.25738784269265,7.05528243550119,4.08746284125034,6.22881869049588,6.97727992349992,9.47775826644389,7.78790255939143,7.25738784269265,7.7279204545632,6.2667865406949,6.18982455888002,7.467605550083
"hsa-miR-365a-5p",3.8073549220576,0,0,0,0,0,0,1,1.58496250072116,1.58496250072116,1.58496250072116,2.58496250072116,1.58496250072116,3.4594316186373,1,2.8073549220576,2,1.58496250072116,0,1,2.32192809488736,0,0,0,2.58496250072116,0,0,0,0,2.32192809488736,5.20945336562895,2.58496250072116,2.32192809488736,0,1,3.58496250072116,1,0,0,0,0,2,0,0,3.70043971814109,2,1.58496250072116,1,0,2.32192809488736,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-365a-3p",5.85798099512757,0,2,4.39231742277876,4.4594316186373,4.58496250072116,5.08746284125034,3.16992500144231,8.25266543245025,7.05528243550119,3.58496250072116,6.88264304936184,3.70043971814109,6.55458885167764,6.94251450533924,7.13955135239879,3.32192809488736,5.35755200461808,5.52356195605701,5.64385618977472,3.16992500144231,5.83289001416474,6.76818432477693,5.6724253419715,9.27379559921426,5.08746284125034,3.70043971814109,4.24792751344359,2.58496250072116,4.95419631038687,6.83289001416474,4.08746284125034,7.74819284958946,7.02236781302845,6.55458885167764,7.467605550083,5.78135971352466,5.04439411935845,5.16992500144231,0,2.8073549220576,6.61470984411521,4.52356195605701,5.6724253419715,4.90689059560852,6.94251450533924,2.8073549220576,7.25738784269265,5.12928301694497,7.8008998999203,3.32192809488736,3.70043971814109,5.4262647547021,6.4757334309664,2.58496250072116,8.79441586635011,6.06608919045777,4.08746284125034,4.32192809488736,6.98868468677217,2.32192809488736,2.32192809488736,5.16992500144231,2.58496250072116,4.32192809488736,4,2.8073549220576,5.75488750216347,1,3.70043971814109,4.4594316186373
"hsa-miR-365b-5p",0,0,0,0,0,0,1.58496250072116,0,1,0,0,0,0,0,2.32192809488736,0,0,0,0,0,0,0,0,0,1,2.58496250072116,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0
"hsa-miR-365b-3p",5.85798099512757,0,2,4.39231742277876,4.4594316186373,4.58496250072116,5.08746284125034,3.16992500144231,8.25266543245025,7.05528243550119,3.58496250072116,6.88264304936184,3.70043971814109,6.55458885167764,6.94251450533924,7.13955135239879,3.32192809488736,5.35755200461808,5.52356195605701,5.64385618977472,3.16992500144231,5.83289001416474,6.76818432477693,5.6724253419715,9.27379559921426,5.08746284125034,3.70043971814109,4.24792751344359,2.58496250072116,4.95419631038687,6.83289001416474,4.08746284125034,7.74819284958946,7.02236781302845,6.55458885167764,7.467605550083,5.78135971352466,5.04439411935845,5.16992500144231,0,2.8073549220576,6.61470984411521,4.52356195605701,5.6724253419715,4.90689059560852,6.94251450533924,2.8073549220576,7.25738784269265,5.12928301694497,7.8008998999203,3.32192809488736,3.70043971814109,5.4262647547021,6.4757334309664,2.58496250072116,8.79441586635011,6.06608919045777,4.08746284125034,4.32192809488736,6.98868468677217,2.32192809488736,2.32192809488736,5.16992500144231,2.58496250072116,4.32192809488736,4,2.8073549220576,5.75488750216347,1,3.70043971814109,4.4594316186373
"hsa-miR-302b-5p",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-302b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-302c-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-302c-3p",0,0,0,0,0,0,0,0,0,2.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116
"hsa-miR-302d-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-302d-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-367-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-367-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-376c-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-376c-3p",2,0,2.8073549220576,4.24792751344359,3,1.58496250072116,1,3.32192809488736,3.16992500144231,7.08746284125034,5.64385618977472,6.59991284218713,2.8073549220576,3.32192809488736,3.58496250072116,2.58496250072116,0,2.32192809488736,4.64385618977472,7.40087943628218,3.16992500144231,4.8073549220576,3.58496250072116,4.16992500144231,5.39231742277876,4.4594316186373,4,0,3.8073549220576,4.52356195605701,6.88264304936184,5.93073733756289,3.4594316186373,4.64385618977472,6.89481776330794,6.89481776330794,2,1,2.58496250072116,5.6724253419715,6.02236781302845,3.32192809488736,2,7.27612440527424,6.20945336562895,7.24792751344359,5.12928301694497,2.58496250072116,4.75488750216347,4.95419631038687,2.58496250072116,0,6.12928301694497,0,4.52356195605701,4.8073549220576,4.39231742277876,2,3.8073549220576,2.32192809488736,3.8073549220576,2.58496250072116,2.8073549220576,1,5.4594316186373,4.08746284125034,3.16992500144231,0,1,3,3.32192809488736
"hsa-miR-369-5p",4.08746284125034,0,5.4594316186373,6.12928301694497,5.49185309632967,2.58496250072116,3.70043971814109,3.32192809488736,5.61470984411521,7.64385618977472,3,6.96578428466209,3.70043971814109,4.08746284125034,4.85798099512757,3.32192809488736,4.75488750216347,3,4.4594316186373,8.25266543245025,2.58496250072116,5.8073549220576,6.16992500144231,7.05528243550119,6.7279204545632,4.39231742277876,5.35755200461808,0,5.93073733756289,4.4594316186373,7.69348695749933,7.56224242422107,4.39231742277876,6.83289001416474,7.82654848729092,8.14465824283188,2,5.55458885167764,5.24792751344359,7.53138146051631,7.91288933622996,5.61470984411521,5.04439411935845,7.96000193206808,4.58496250072116,8.24792751344359,5.32192809488736,0,2.8073549220576,4.4594316186373,2.32192809488736,3.16992500144231,6.14974711950468,0,4.52356195605701,3.8073549220576,4.95419631038687,1.58496250072116,4.75488750216347,2.8073549220576,4.16992500144231,0,3.16992500144231,0,4.90689059560852,4.32192809488736,5.04439411935845,2.32192809488736,1.58496250072116,3.16992500144231,5.12928301694497
"hsa-miR-369-3p",5.93073733756289,0,4.8073549220576,6.12928301694497,5.7279204545632,4.24792751344359,4.32192809488736,2.58496250072116,7.467605550083,9.33539035469392,5.12928301694497,8.4757334309664,4.90689059560852,6.10852445677817,5.32192809488736,5.24792751344359,3.32192809488736,4.64385618977472,6.08746284125034,9.13955135239879,5.04439411935845,7.13955135239879,6.14974711950468,7.63662462054365,6.8703647195834,4.08746284125034,4.39231742277876,2.58496250072116,6.4594316186373,3.16992500144231,7.76818432477693,7.37503943134692,4.52356195605701,7.09803208296053,8.06069593168755,8.11894107272351,1.58496250072116,5.4262647547021,4,6.49185309632967,6.58496250072116,5.64385618977472,3.8073549220576,8.26209484537018,0,8.09275714091985,4.58496250072116,2,4.52356195605701,3.4594316186373,3.32192809488736,1,5,0,2.8073549220576,3,5,1.58496250072116,3.4594316186373,0,3.4594316186373,0,2.8073549220576,1,5.08746284125034,4.32192809488736,4.58496250072116,1,1.58496250072116,0,4.16992500144231
"hsa-miR-370-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,2,0,1.58496250072116,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-370-3p",0,0,3.4594316186373,4.16992500144231,3.90689059560852,2.58496250072116,0,0,4.70043971814109,6.65821148275179,2.58496250072116,6.4594316186373,3.32192809488736,4.75488750216347,5.16992500144231,4.16992500144231,3,3.16992500144231,4.24792751344359,7.40087943628218,3.4594316186373,5.24792751344359,5.90689059560852,6.16992500144231,4.64385618977472,3,3.16992500144231,2.58496250072116,5.20945336562895,3.90689059560852,5.64385618977472,6.85798099512757,3.58496250072116,6.68650052718322,6.4594316186373,6.7279204545632,1,3.16992500144231,3.90689059560852,5.52356195605701,6.04439411935845,3.58496250072116,5.4594316186373,7.02236781302845,0,6.49185309632967,4.85798099512757,3,4.24792751344359,6.94251450533924,3,2,4.64385618977472,0,4.08746284125034,2.32192809488736,3.4594316186373,3.16992500144231,4.32192809488736,3.8073549220576,4.52356195605701,4.24792751344359,3.90689059560852,0,3,3.58496250072116,3.70043971814109,3,1,3.32192809488736,4.08746284125034
"hsa-miR-371a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-371a-3p",3,0,0,0,0,0,0,0,0,0,1.58496250072116,2.58496250072116,2.8073549220576,0,0,0,0,0,0,0,0,0,2,0,0,0,3.58496250072116,0,0,0,1,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,1,0,0,0,0,0,3.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-372-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-372-3p",0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,2.32192809488736,0,0,0,0,0,1.58496250072116,2.8073549220576,0,0,2.32192809488736,0,1.58496250072116,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2.8073549220576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-373-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-373-3p",3,0,0,0,0,0,1.58496250072116,0,2.32192809488736,3,0,2,0,0,3,0,3.16992500144231,0,0,0,1.58496250072116,0,3.32192809488736,0,2,4.08746284125034,0,0,0,0,0,0,0,4.16992500144231,0,0,0,0,0,1.58496250072116,0,0,0,0,0,3.58496250072116,0,2,0,1.58496250072116,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2.8073549220576
"hsa-miR-374a-5p",9.40514146313634,5.52356195605701,7.79441586635011,8.83289001416474,9.58308276750293,7.92481250360578,8.44294349584873,8.64385618977473,10.9964734887332,11.963257356633,8.88264304936184,10.4439795426013,8.68650052718322,9.5018371849023,9.55650605467193,11.2288186904959,8.08214904135387,9.87498134765377,9.5018371849023,13.6089478145655,9.11894107272351,11.5608104687279,10.2656150464845,10.4019461239765,10.5971214287896,8.11374216604919,9.85486838326024,7.34872815423108,8.57742882803575,8.36194377373524,11.6781599575428,9.49785183695112,10.5555477716471,9.96722625883599,13.4146852358072,12.0667619323869,10.635718120331,8.43879185257826,9.211888294546,10.7648715907361,9.20212382383046,10.2772874001304,7.64385618977472,12.2354159356025,6.55458885167764,13.0753120064604,9.35314682549808,7.85174904141606,10.6838718686226,8.2240016741981,5.52356195605701,7.31288295528436,10.7557221536423,0,9.11374216604919,9.25266543245025,9.7176764230664,6.74146698640115,8.7279204545632,7.82017896241519,8.95419631038687,4.52356195605701,6.85798099512757,6.4262647547021,10.0821490413539,8.55074678538324,9.13955135239879,7.03342300153745,6.49185309632967,7.4262647547021,8.82654848729091
"hsa-miR-374a-3p",5.4262647547021,0,3.70043971814109,3.32192809488736,6.14974711950468,5.12928301694497,4,4.16992500144231,7.20945336562895,8.29001884693262,4.8073549220576,6.4757334309664,4.64385618977472,6.08746284125034,6.10852445677817,6.4594316186373,3.32192809488736,5.64385618977472,5.7279204545632,9.63843591399047,4.58496250072116,7.08746284125034,6.55458885167764,6.49185309632967,6.68650052718322,4.16992500144231,5.8073549220576,2,3.58496250072116,5,7.35755200461808,5.55458885167764,6.49185309632967,4.39231742277876,8.96289600533726,7.22881869049588,4.16992500144231,4.95419631038687,4.85798099512757,8.27612440527424,5.12928301694497,6.12928301694497,3.16992500144231,7.78135971352466,0,8.71424551766612,4.4594316186373,3.32192809488736,6.79441586635011,4.24792751344359,3.32192809488736,1,4.8073549220576,0,4.64385618977472,4.16992500144231,4.16992500144231,3.32192809488736,2.32192809488736,3.32192809488736,3.90689059560852,2.32192809488736,4.24792751344359,0,4.64385618977472,4.39231742277876,5.08746284125034,1,2.32192809488736,3,3.4594316186373
"hsa-miR-375-5p",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-375-3p",11.2270141936491,0,7.05528243550119,9.09803208296053,10.240791332162,9.45327063401062,12.8008998999203,9.67948009950545,11.9829935746943,10.0887882387169,9.27379559921426,9.78953364497036,8.13955135239879,14.5325385641802,9.42206476617281,10.5008418795569,7.53138146051631,10.9950604670327,8.95710204156229,8.03342300153745,9.06069593168755,10.4888443464573,8.34429590791582,10.3685064615077,11.5425482623352,10.0901124196643,9.09011241966429,8.65463602852797,6.58496250072116,12.047123912114,10.7047682393626,8.68299458368168,12.806549621986,11.6320864128352,7.38370429247405,10.8887432488983,6.37503943134692,9.15228484230658,9.99859042974533,8.39231742277876,7.14974711950468,9.4757334309664,9.21431912080077,8.49585502688717,8.86727873970966,8.49585502688717,9.59618975614441,7.53915881110803,8.63662462054365,7.12928301694497,4.70043971814109,5.20945336562895,6.93073733756289,6.8703647195834,3.4594316186373,7.94251450533924,6.91886323727459,3,5.24792751344359,7.62935662007961,7.40087943628218,5.4262647547021,4.24792751344359,3.90689059560852,6.22881869049588,5.12928301694497,4.58496250072116,5.24792751344359,4.16992500144231,4.24792751344359,4.75488750216347
"hsa-miR-376a-5p",0,0,0,0,0,0,0,0,0,1,0,2.32192809488736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32192809488736,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-376a-3p",3.16992500144231,0,1.58496250072116,4.08746284125034,2.58496250072116,1,3.58496250072116,0,5,5.32192809488736,5.24792751344359,5.90689059560852,3.90689059560852,4.58496250072116,2.58496250072116,2.8073549220576,0,3.70043971814109,3.58496250072116,6.8073549220576,2.58496250072116,4.75488750216347,4.08746284125034,5.04439411935845,4.08746284125034,2.58496250072116,0,0,3.32192809488736,2,6.61470984411521,6.06608919045777,3.70043971814109,4.24792751344359,6.20945336562895,6.37503943134692,1,1,4.58496250072116,4.85798099512757,4.64385618977472,4.58496250072116,2.32192809488736,6.35755200461808,0,6.6724253419715,4.4594316186373,1,5.08746284125034,4.95419631038687,2.58496250072116,1,6.06608919045777,0,3.16992500144231,4.4594316186373,5,0,2.8073549220576,2,2.32192809488736,1.58496250072116,2,1,3.32192809488736,3,3.32192809488736,2,0,2.8073549220576,3.8073549220576
"hsa-miR-377-5p",0,0,0,0,0,0,0,0,0,0,0,2.32192809488736,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.32192809488736,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-377-3p",3,0,3,0,3.32192809488736,3.16992500144231,1.58496250072116,2,4.24792751344359,5.08746284125034,4.32192809488736,4.75488750216347,3.70043971814109,4.24792751344359,4.24792751344359,3.32192809488736,2.32192809488736,3.8073549220576,3.90689059560852,6.56985560833095,2.58496250072116,5.78135971352466,4,4.90689059560852,4.39231742277876,3.16992500144231,4.64385618977472,2.58496250072116,2.58496250072116,4.52356195605701,6.16992500144231,6.44294349584873,4,6.44294349584873,6.08746284125034,5.49185309632967,2.32192809488736,0,4.24792751344359,0,5.12928301694497,5.08746284125034,2.32192809488736,6.33985000288462,6.18982455888002,6.4093909361377,3.58496250072116,1,4.52356195605701,1.58496250072116,0,1,5.28540221886225,0,4.32192809488736,3.32192809488736,4.85798099512757,1.58496250072116,3.90689059560852,2.58496250072116,3.8073549220576,0,0,0,5.24792751344359,2.8073549220576,2.32192809488736,1,1,2,3.8073549220576
"hsa-miR-378a-5p",4.52356195605701,0,0,0,3.16992500144231,3.16992500144231,3,0,5.58496250072116,6.3037807481771,4.70043971814109,4.85798099512757,2.32192809488736,1,4.85798099512757,5.04439411935845,1.58496250072116,4.4594316186373,3.90689059560852,6.39231742277876,1,4.24792751344359,4.4594316186373,5.28540221886225,6.24792751344359,3,4.90689059560852,2.32192809488736,4.24792751344359,0,5.52356195605701,2,6.2667865406949,4.75488750216347,7.37503943134692,5.75488750216347,7.3037807481771,3.8073549220576,2.8073549220576,0,3,4.8073549220576,2.58496250072116,6.8073549220576,3.58496250072116,5.85798099512757,3.16992500144231,3.4594316186373,1,5.08746284125034,0,2,4.39231742277876,0,0,4.52356195605701,3.90689059560852,2.58496250072116,1.58496250072116,2.32192809488736,3.16992500144231,2,2.32192809488736,2,3.90689059560852,2.58496250072116,0,2,0,2,3
"hsa-miR-378a-3p",10.5323559252888,6.49185309632967,7.4594316186373,8.0389189892923,8.70735913208088,8.67948009950545,9.09275714091985,9.2240016741981,11.8521393281872,11.4792750302502,10.9143851321554,10.4878400338231,9.92035285541508,10.0834793273318,11.0063260785249,11.8634119589416,8.35755200461808,10.0647427647503,9.66711154207503,11.0491678723722,7.93073733756289,10.3619437737352,10.4450148458684,10.9469062744564,12.3278332967503,9.40514146313634,10.1267044728432,8.56605403817109,8.77478705960117,8.65105169117893,10.6555307231556,8.88874324889826,10.7540523675289,9.50382573799575,11.693051295397,10.6082548219779,10.7490313820402,9.09011241966429,10.0279059965699,10.5196362528432,7.876516946565,10.2772874001304,8.43045255166553,11.0707918094231,10.1699250014423,10.7623820387104,10.4737057496194,7.88264304936184,7.74146698640115,7.38370429247405,2.32192809488736,5,7.85174904141606,0,5.64385618977472,8.55842071326866,8.01680828768655,5,5.4594316186373,8.25738784269265,6.39231742277876,4.64385618977472,5.32192809488736,4.4594316186373,7.64385618977472,6.70043971814109,5.61470984411521,6.20945336562895,4.8073549220576,5.35755200461808,6.24792751344359
"hsa-miR-379-5p",5.85798099512757,5.75488750216347,6.79441586635011,7.6724253419715,7.12928301694497,5.16992500144231,5.32192809488736,6.4093909361377,7.68650052718322,9.39231742277876,4.58496250072116,8.43045255166553,5.52356195605701,6.49185309632967,7.62935662007961,5.8073549220576,5.52356195605701,6.06608919045777,6.4262647547021,9.8008998999203,4.90689059560852,7.52356195605701,7.05528243550119,8.86108690599539,7.33985000288462,5.61470984411521,5.52356195605701,2.8073549220576,7.49984588708321,5.4262647547021,9.20212382383046,9.11894107272351,7.04439411935845,8.39660478118186,9.67595703294175,8.82972273508606,3.58496250072116,4.70043971814109,6.64385618977472,8.77478705960117,8.92777796208234,7.94836723158468,6.61470984411521,9.13699111208023,6.2667865406949,10.1369911120802,6.88264304936184,2.8073549220576,5.58496250072116,5.97727992349992,3.4594316186373,1,5.85798099512757,0,4.64385618977472,4,4.8073549220576,2.58496250072116,5.90689059560852,2.8073549220576,5.35755200461808,3.70043971814109,4.52356195605701,1,5.35755200461808,4.39231742277876,5.08746284125034,2.8073549220576,1,2.58496250072116,4.58496250072116
"hsa-miR-379-3p",0,0,2,0,2.8073549220576,1,0,0,3.16992500144231,4.24792751344359,0,1,0,0,2.8073549220576,0,1.58496250072116,0,0,5.24792751344359,0,2.32192809488736,0,0,2.58496250072116,2,0,0,3.32192809488736,2.32192809488736,4,3.32192809488736,0,3.32192809488736,4.95419631038687,3.90689059560852,0,0,2.32192809488736,0,4.24792751344359,0,3.70043971814109,4.24792751344359,0,5.20945336562895,2.8073549220576,0,0,2.32192809488736,0,0,3,0,0,0,2,0,2.58496250072116,0,0,0,1,0,2,1.58496250072116,1,0,0,0,2.8073549220576
"hsa-miR-380-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-380-3p",0,0,0,0,0,0,0,0,0,2.8073549220576,0,2.8073549220576,0,0,0,0,0,0,0,2.8073549220576,0,0,0,0,0,0,0,2.58496250072116,0,0,0,2,0,2.8073549220576,1,0,0,0,0,0,0,0,2.58496250072116,1,0,3,0,0,2.32192809488736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116
"hsa-miR-381-5p",0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-381-3p",2,0,4.90689059560852,4.75488750216347,6.39231742277876,4.75488750216347,4.39231742277876,4.08746284125034,7.09803208296053,8.29001884693262,4.64385618977472,7.84549005094437,3.70043971814109,5.64385618977472,5.97727992349992,4.58496250072116,2.32192809488736,4.24792751344359,4.52356195605701,9.45738087907253,4.58496250072116,8.0389189892923,6.59991284218713,8.16992500144231,6.75488750216347,3,3.4594316186373,1,6.35755200461808,5.4262647547021,8.56985560833095,7.92481250360578,5.97727992349992,7.4262647547021,8.58871463558226,8.86108690599539,2.58496250072116,4.58496250072116,4.95419631038687,8.76155123244448,7.48381577726426,6.3037807481771,5.78135971352466,8.89481776330794,5.4262647547021,9.33091687811462,4.85798099512757,2,6,5.83289001416474,4.24792751344359,2,6.32192809488736,0,4.85798099512757,3.8073549220576,6.16992500144231,4.24792751344359,5.8073549220576,4,5.61470984411521,3.58496250072116,5.08746284125034,1,6.56985560833095,6.02236781302845,5.64385618977472,2.58496250072116,3.32192809488736,4.52356195605701,6.16992500144231
