"","GSM5356827","GSM5356828","GSM5356829","GSM5356830","GSM5356831","GSM5356832","GSM5356833","GSM5356834","GSM5356835","GSM5356836","GSM5356837","GSM5356838","GSM5356839","GSM5356840","GSM5356841","GSM5356842","GSM5356843","GSM5356844","GSM5356845","GSM5356846"
"hsa-miR-4746-5p",4.36176835941915,4.77241355474848,4.05050169744673,5.03077747199254,4.23112515787905,5.05701696536554,4.78607355157855,4.67919857056692,3.87184364850932,2.62293035092018,3.35614381022528,4.13996056954546,3.62175885670973,3.82781902461732,3.54101915313356,3.61470984411521,3.2585189247113,3.72246602447109,2.93168305705981,3.64038956005495
"hsa-miR-671-3p",7.31940116685832,7.36605988220747,5.45582036508492,7.40019634202658,6.51254295509686,7.80206393740046,8.23945532660462,7.93534187574829,7.81307570117431,5.31723170022261,5.91480367725178,5.40429006444484,5.88874324889826,6.8814199080924,6.22091032164872,6.34002810238993,6.38093719492782,5.87332106291482,6.31958180857156,6.1554254317472
"hsa-let-7a-5p",15.1109310239084,14.9426235463847,15.1697520116855,15.8675420287671,14.8863629510769,15.6238189193018,15.3564691647112,15.4437082997579,15.0885866083269,14.106113050423,14.1079934760513,13.4852519642692,11.3528434746965,14.650015054673,14.2991657960396,13.7985852033294,14.6261733069634,13.6004298237204,14.4825269012298,14.4369938601327
"hsa-miR-1238-3p",1.57531233068744,1.51096191927738,0.669026765509631,2.01077983875324,2.08065766334523,2.64154602908752,1.89530262133331,1.59454854955035,1.78240856492737,0.443606651475615,0.356143810225275,0.887525270741587,0,0.956056652412403,0,0.871843648509318,0.454175893185802,0.485426827170242,0,0
"hsa-miR-130b-5p",8.07515821777064,7.20828313841252,6.45384677374993,8.02657877012772,7.61272108796825,7.83206719028776,8.81848631416039,8.46988597627446,7.83168726708308,6.2359184875622,6.34074028063018,5.77373265060786,6.98356369722332,7.19633163426576,6.94321808742628,6.3547342399706,7.25398926623079,6.33324481699638,7.49481559239038,6.92896244083598
"hsa-let-7f-5p",14.9682221816839,14.4815421449242,14.9685822015599,15.3848892911907,14.8062973699597,15.1527455152156,14.9921404035845,15.2348836528916,14.8505467826657,13.873579647194,14.0031796859141,12.6805902835148,10.4171457587017,14.3619156814705,14.2110144756898,13.1431041511572,14.2019209688513,13.0572217867606,14.1020626369781,14.2402561838306
"hsa-miR-19a-3p",4.45746296464855,4.35049724708413,5.38646609286931,4.04788732939655,5.16791986555194,4.11103131238874,4.2349610948395,3.77082904603249,3.82374936030827,3.56071495447448,6.83731255552431,6.92647391125607,4.87184364850932,7.10045209490094,7.10370744048039,7.14394436551295,7.91701397215061,6.21781233083886,7.72164607841839,8.07649496252548
"hsa-miR-4473",1.93734439215023,2.36737106564853,3.1586601753465,3.27500704749987,2.85996954822103,2.76553474636298,2.87578006306849,1.83187724119167,2.55336050333533,1.35614381022528,1.26303440583379,1.99276843076892,0,1.74846123300404,2.36176835941915,1.41683974191283,0,0.84799690655495,1.03562390973072,0.443606651475615
"hsa-miR-148a-3p",18.1795424426484,17.375593541708,16.8277593691426,18.322445105913,17.796617625878,17.1696678575849,17.7868607582459,17.8969532427554,17.5637906923078,17.2385893750086,16.5021581799286,16.6530019191563,12.8166557007535,16.9834641647187,17.047279759589,16.0960858968372,16.7150157691291,16.2404360173053,16.6170818590263,16.9526461622975
"hsa-miR-142-3p",5.95279947789994,5.65592421308382,7.03165985430805,5.03077747199254,5.93050081079116,4.66049513188851,3.92599941855622,4.52732060787705,4.15461561132689,3.4541758931858,8.61261052109104,7.12018602753186,5.80374366850523,8.33726508630012,7.78907712686035,6.99163521647699,9.74851154933645,8.21970096063696,9.13926994826364,9.02801654367855
"hsa-miR-627-5p",0,1.25701061820602,1.97819562968165,0.687060688339892,1.26903314645524,1.91073266190291,1.4905701304462,0.485426827170242,0.31034012061215,0.31034012061215,3.60880924267552,3.11603199344711,6.09381367340273,3.87479696589867,2.44095219802964,3.75488750216347,2.799087306074,2.8073549220576,3.17472598770613,2.58976348698498
"hsa-miR-451b",3.33199177823206,2.36737106564853,2.65306001710456,3.04788732939655,3.75702324650746,3.37573453858316,2.75274859140713,3.0703893278914,1.67355642399014,1.76553474636298,1.6959938131099,0.516015147003665,0.650764559116902,0,1.98550043030488,0.505890929729957,2.24184018356467,2.48542682717024,1.78240856492737,1.05658352836637
"hsa-miR-660-5p",3.11270013274936,3.70154905694307,5.79805051476751,2.97452931248388,3.39094277280254,2.70487196445635,3.83693401132109,3.22342254993494,3.09592441999854,2.23878685958712,6.40871186102943,5.9923152518612,6.37503943134692,5.9387562614923,6.45285896471381,6.18328800120956,5.93050081079116,5.51790555352995,5.66959375118833,5.84949893172018
"hsa-miR-186-5p",8.98401963308582,8.75003697806667,9.44972643325318,7.68411741283916,8.71753934339116,8.31093082109856,7.69383539248252,7.93457547254568,7.25067740130403,7.22631584933549,10.3770695081916,11.4115957253203,9.6057943208854,10.7482934992209,10.3177404617474,10.9678098485689,10.8133643524367,10.4037363857355,10.3367854762038,10.70244110905
"hsa-miR-873-5p",1.82781902461732,2.60407132366886,0.669026765509631,1.26903314645524,1.49569516262407,2.76553474636298,0.933572638261024,1.31034012061215,0.790772037862,0.879705766282288,3.54101915313356,3.82984955984469,3.48284828306847,4.12928301694497,4.33699741660501,2.48026512205446,4.12018602753186,4.57349571549561,4.31034012061215,3.26453643099903
"hsa-miR-6843-3p",2.46727948045998,1.72683121703249,1.86393845042397,2.33342373372519,2.49825086752783,2.57773093149008,2.0071955014042,2.44360665147561,3.09592441999854,1.60407132366886,1.08406426478847,1.43829285157915,2.85199883711245,0.55581615506164,0.669026765509631,0.505890929729957,1.99276843076892,0,0.432959407276106,1.28095631383106
"hsa-miR-4661-5p",4.3212065669699,3.70154905694307,2.43562859405209,4.31976242766925,4.11769504266975,4.17871464117544,4.13914201914569,4.00629802390037,3.32337006906127,2,2.59454854955035,3.11603199344711,0,3.09423606984577,2.58976348698498,2.77188557851537,2.45154083301783,3.72246602447109,3.05831649559082,1.95233356636969
"hsa-miR-651-5p",2.39231742277876,2.70929063572336,4.17312743348066,2.59693514238723,3.44625622988956,2.50842865253186,1.63691458035588,2.611172380044,0.790772037862,2,5.56864019541922,4.30451104180995,2.96162332828694,5.00495075995105,5.54874485993723,4.14323013477689,6.07296327155522,5.47313748777226,5.84624256510951,5.74711881638081
"hsa-miR-3163",1.70929063572336,1.25701061820602,0.669026765509631,1.59454854955035,1.93734439215023,1.799087306074,2.54349588342577,2.25398926623079,1.97085365434048,1.13750352374994,1.08406426478847,0,0,1.26903314645524,0.37851162325373,0.871843648509318,1.6959938131099,0.678071905112638,1.26303440583379,1.05658352836637
"hsa-miR-1306-3p",4.81813476081085,5.31469652565629,3.91647664443772,5.01256867350306,4.71424551766612,5.51443791382931,5.19574129324645,5.05701696536554,4.35684807923652,2.87970576628229,3.35614381022528,4.13996056954546,5.63343121035563,2.92599941855622,3.38681094647222,4.17632277264046,3.92219784839637,4.35120427725799,2.46988597627446,3.15218341905505
"hsa-miR-664a-5p",7.98766194202704,8.17597362692194,7.15876114431045,8.36977181131996,7.55190047999961,8.47994190147713,8.29043361974347,7.9898202201176,7.73274404917242,6.15562781584529,7.44733123269238,8.00674683244059,7.4666271200415,7.92931759491176,7.30048984436311,7.76606505147495,7.57757988767055,7.23697088625934,7.41447383643093,7.37460481919094
"hsa-miR-3150a-5p",3.44890095114513,1.72683121703249,1.74416109557041,3.64385618977472,2.81966818349646,3.94016675048282,3.53231695933277,3.96901230751632,3.21412480535285,2,1.92599941855622,0.516015147003665,0,3.01256867350306,1.31034012061215,2.37016428054021,3.2585189247113,1.58496250072116,2.16671544496642,1.81147103052984
"hsa-miR-122-5p",17.0053983428764,16.7013210837937,17.2667454629697,16.5907928672105,16.1425594244756,16.2592539102771,16.7424848406725,17.3521491473497,18.2681575361994,19.1951875329253,17.1653943076523,16.7327791532253,16.7519171847434,15.4997608846339,15.6689993518636,17.2169039284498,14.6503707812269,16.8818698675302,16.478741658774,16.7842605008486
"hsa-miR-519a-3p",0,0,0.659924558402378,0,0.485426827170242,0,0,0,0,0,0,1.43295940727611,0,1.52606881166759,1.1243281350022,0.879705766282288,2.799087306074,2.32192809488736,3.11769504266975,3.93922657772821
"hsa-miR-190a-5p",0,0,0,0,0,0,0,0,0,0,0.879705766282288,0.887525270741587,0,1.53106949272595,0.669026765509631,0.871843648509318,0.454175893185802,0.263034405833794,1.62760683812965,2.30451104180995
"hsa-let-7e-5p",8.40811740799184,8.28466218548317,8.48115360543779,8.39596248909992,7.88715967669286,8.81214520960591,8.84715132967763,8.67803668263578,8.28026040187849,6.82984955984469,7.88837796340678,7.50581155391959,7.05278538961759,8.27937843123448,7.78718429711903,7.83876272219758,8.38892137799819,7.77135740899056,8.63328588725897,8.1853710292354
"hsa-miR-378c",6.99333470429383,7.42534180573638,8.23472164735412,6.88093036107688,6.47686768893309,7.0723202160327,6.74617838097141,6.39248916196602,6.71465765737494,6.86740230572754,8.80093224698011,10.1271044491126,11.873074932224,9.31596466980603,9,8.62643913669732,8.46237957184102,10.3138580327208,8.51991140004489,8.09555526219906
"hsa-miR-378f",3.92314918047231,4.17712050284652,5.05788344889963,2.97452931248388,3.27649666564036,3.80426011563474,3.77505054148317,3.30451104180995,3.52105073690096,3.93262815702213,5.85349670370232,7.64443315240625,8.7144516022377,6.01435529297707,5.90231481249263,5.71890955437923,5.85822971421118,5.10475598696226,5.62964804418744,5.56254772419912
"hsa-miR-181a-5p",10.3867247407992,10.9463360999303,11.9376533566559,9.95887166801946,10.5156012901751,10.5295672034969,9.64896868784548,9.74846123300404,9.4445594039599,8.66604642940879,12.691917957844,12.7914437471005,10.9937734134476,11.8622499008515,12.5213207064245,12.197063076005,12.7098118709319,12.8018619149222,12.7581024297741,12.5703348451698
"hsa-miR-532-5p",8.17756903232033,8.67863534782274,9.53103049200847,8.18502406668976,8.53554755755565,8.81480674309309,8.65617455989802,8.6497950662894,8.22843392051337,7.16259273808864,10.0085966932559,11.1561399737441,9.42414528873745,10.4247961491385,10.6963764216457,10.7675306623351,10.6294659110187,9.99883015387139,10.4107693241845,10.5115154789238
"hsa-miR-378e",1.09085343045111,0.941106310946431,2.17951105027151,1.0071955014042,0.485426827170242,0.356143810225275,0.37851162325373,0.855989697308481,0.978195629681652,0.970853654340484,2.21412480535285,3.31469652565629,4.97911075501579,2.73552217729654,2.51853513898218,1.62293035092018,1.6959938131099,6.35102755219611,2.0496307677246,1.65535182861255
"hsa-miR-17-3p",0.356143810225275,0,1.61353165291793,0,0,0,0,0.855989697308481,0,0.31034012061215,1.92599941855622,2.27500704749987,0,2.38956681176273,2.08746284125034,2.77188557851537,2.799087306074,2.13750352374994,3.42894634476948,3.03033607837096
"hsa-miR-222-3p",10.7942858879689,11.7898677898685,10.8865577680311,11.7275759019298,11.6230858684591,12.2664908281683,12.2711274105329,11.9125937330532,11.8842888305171,9.23354777986653,10.910770131679,10.3413631483295,7.48494370107066,11.3566390352536,11.0016404144163,11.1960918373598,11.1591270975795,9.77694290295488,11.1173314144282,11.1146923651424
"hsa-miR-4510",1.70929063572336,0.941106310946431,2.08065766334523,0.263034405833794,1.38956681176273,1.68257329734758,1.77399632511117,1.59454854955035,1.15055967657538,1.76553474636298,0,0.887525270741587,0,1.26903314645524,0.37851162325373,0.505890929729957,1.31614574229336,0.678071905112638,1.03562390973072,0
"hsa-miR-1287-5p",1.57531233068744,2.23266075679027,2.84197311892718,1.49569516262407,1.93734439215023,1.41142624572647,2.11103131238874,1.52606881166759,2.29278174922785,0.879705766282288,3.54101915313356,4.24031432933371,4.75542173473424,3.96439863220318,4.49633451341711,3.799087306074,3.20163386116965,2.72246602447109,3.11769504266975,3.59931779369823
"hsa-miR-3605-3p",5.14159627838382,4.21334728173344,3.29425313644451,5.89068987768527,3.66902676550963,5.58255600301406,5.58886451819015,4.64846544302731,5.26753579806874,3.17632277264046,3.39506279951758,2.8011586560937,4.21179097625254,3.44625622988956,3.8073549220576,3.15704371014558,4.52230689287139,4.63284983011771,5.03386345186628,4.24260250592898
"hsa-miR-181a-3p",2.22650852980868,2.08065766334523,3.99819550315325,1.85598969730848,2.68929916053589,2.36176835941915,2.38681094647222,2.33342373372519,2.55336050333533,1.28688114778816,5.13545278418517,3.78555055173926,3.15704371014558,4.24107745817504,4.45811948117451,4.33413917883824,4.92742242873987,5.00045077177086,4.62819033461521,4.83844759254846
"hsa-miR-769-5p",3.48542682717024,4.82017896241519,5.14445431392619,5.06608919045777,3.52356195605701,4.56254772419912,5.05874941233552,4.89044669267991,4.21256933885081,3.38956681176273,5.90134963765088,7.55243855525354,8.66505161428922,6.43162295971329,6.41328942713597,6.64630668900955,6.45631334135518,4.90737141382356,5.84624256510951,6.36457243229586
"hsa-miR-340-3p",7.24050514939098,6.60095358683846,6.4966540825935,6.98800293750806,7.21003812347289,6.92279250445396,7.08161658331465,7.12070444179627,6.89675621847481,6.16530901559716,6.47832471148503,3.43295940727611,0,5.67157644813065,5.92362461136832,4.93498820178348,6.97521745704302,4.53667461756976,5.92291140625819,6.3328869169596
"hsa-miR-605-3p",1.93734439215023,2.08065766334523,2.9560566524124,1.38404980679516,1.0071955014042,2.36176835941915,2.30158764660319,3.32337006906127,2.1407786557828,1.28688114778816,1.6959938131099,1.43829285157915,0,0.956056652412403,1.61823865559545,2.114367024952,2.12101540096137,0.84799690655495,0.765534746362977,0.443606651475615
"hsa-miR-199a-5p",5.88508622529017,6.15400794755902,7.79766152585376,5.13381009110603,6.0759604132434,5.23687524536694,5.14730669878029,6.29939120612683,5.00809242094872,3.97727992349992,8.73518366746583,7.71053095249918,7.58180314851653,7.72914486459171,7.78135971352466,8.22771220008899,8.62505126257307,7.07307041961431,8.28026040187849,8.52716419273721
"hsa-miR-625-3p",7.46074256378964,9.0976634641464,8.06625067713304,7.78522358053443,7.8434186108013,8.93112161087981,8.91826695909256,9.19202151297239,8.83932978216199,6.27891401949994,7.24659810305712,6.5535141040851,3.97269265400426,7.51159454153741,7.43962313755712,8.36168064426236,8.08284094314462,7.11530380615212,8.28026040187849,7.75355105460065
"hsa-miR-659-5p",3.89627184880738,3.28983446517751,2.78240856492737,3.33342373372519,2.97636363573276,4.06436554026363,3.4944156103975,3.22342254993494,3.09592441999854,2.27500704749987,3.18903382439002,3.18586654531133,2.31034012061215,3.38266725274504,2.51853513898218,2.93922657772821,3.01435529297707,2.43295940727611,2.46988597627446,3.36737106564853
"hsa-miR-450a-5p",5.28466218548316,3.0703893278914,4.95233356636969,4.32048467801769,2.73552217729654,3.45154083301783,2.81557542886257,3.34198574722862,4.05311133645956,2.04264433740849,5.47183776242229,6.14812063112396,5.12680770314203,5.89384755813292,6.00539998774259,5.98868468677217,7.29902480738432,5.42693561964834,6.86863738417031,6.75301612873584
"hsa-miR-1-3p",7.15127028879017,10.3368747180624,6.96889714526993,9.37068740680722,7.74496834824888,7.68109782563066,9.00481034757482,8.35305858457076,7.82394038249205,6.16551001804135,6.83390207666916,6.01167453338092,9.23804640963638,8.41502341039129,7.23697088625934,5.16992500144231,6.6667565918848,5.79233480570669,7.01981309195895,7.6387978999517
"hsa-miR-486-3p",9.40537550971788,10.2731428593081,8.41688195498441,9.49857001254426,9.25276003230215,10.4924540940642,10.3498009256728,10.0559737871838,9.0105840503196,7.11717554569216,8.06614302135798,9.62271076820381,9.76710852035437,9.04826888660237,8.53192724187696,9.94981212327342,9.00890477291787,8.59522017792757,8.63582693043563,8.29319572858212
"hsa-miR-4664-3p",2.54101915313356,2.98732086592925,2.78240856492737,3.97544676564096,3.01256867350306,4.08831123588866,3.70929063572336,3.95698592461258,3.13750352374994,0.879705766282288,1.6959938131099,3.73984810269933,0,2.51349074558812,1.61823865559545,2.24792751344359,2.45154083301783,1.76553474636298,2.99638874644762,2.67355642399014
"hsa-miR-525-5p",3.33199177823206,3.48026512205446,4.14893410452634,2.49569516262407,2.73552217729654,2.57773093149008,2.54349588342577,1.4594316186373,1.78240856492737,1.71369581484336,4.40258575823259,4.17392693199981,3.80838505065609,4.84849775538515,4.65706830120158,3.70929063572336,5.6055535954944,4.81813476081085,6.31324585178756,5.41278152533848
"hsa-miR-6130",2.04264433740849,0.545968369105292,1.86393845042397,1.68706068833989,2.08065766334523,2.28095631383106,0.933572638261024,2.03210084316702,0.978195629681652,1.48542682717024,0.356143810225275,1.18903382439002,0,0,0.918386234446348,0.505890929729957,1.51601514700366,0.263034405833794,1.4541758931858,1.65535182861255
"hsa-miR-424-5p",2.22650852980868,2.23266075679027,3.63923216324928,2.59693514238723,2.01077983875324,1.55090066464752,0,0.739848102699327,1.29865831556452,0.970853654340484,4.51285895444998,4.36527259976453,0.650764559116902,4.12928301694497,4.91934008244201,3.66334461936608,4.96254902292306,4.88801258540283,4.88849973551412,4.76447355099267
"hsa-miR-22-3p",11.9128631459889,11.7651949171842,12.9543853608579,12.1706323997708,12.017114618974,11.6014690349168,11.1053782010526,11.0955025176587,11.473741258554,10.4134163746516,14.4743720305548,13.7538142656082,13.35258833487,13.5784116124646,13.4479949569509,13.25924747273,13.6767108116995,14.0771486808897,13.6506770622071,13.2665025407083
"hsa-miR-3611",0,0,0,0.485426827170242,0,0,0,0,0.31034012061215,0.16349873228288,1.6959938131099,1.18903382439002,0,2.38956681176273,2.36176835941915,0.505890929729957,1.85199883711245,0.678071905112638,1.62760683812965,1.48026512205446
"hsa-miR-6842-3p",6.17831627170145,6.98447542490412,6.14200491598488,6.23802251782572,5.71452029055351,7.21315283533637,7.7209624338807,7.26772305162742,6.9143253300853,4.33556900555675,5.10055722078293,6.34234139743155,7.90821246030054,5.71094415457587,5.82171021503467,5.78581207535837,5.98230913012977,5.27835652801072,5.27388882366849,5.25889575507544
"hsa-miR-129-5p",4.7279204545632,5.64270157183323,5.61999982982136,5.69655030107857,4.72574115650395,5.61529857909211,5.53356334821451,4.32912359629157,5.15380533607904,2.85598969730848,7.43796008833447,7.26322224452176,8.66099419864678,6.8814199080924,6.64817779572482,6.87872534148011,6.30815697511476,5.84348142543246,6.85996954822103,6.82781902461732
"hsa-miR-874-3p",1.43295940727611,2.90110824301451,3.20633064787105,2.38956681176273,1.26903314645524,2.10768786931437,2.93545974780529,0,1.97085365434048,1.42223300068305,4.3037807481771,5.25134038278862,5.30231905094883,4.0496307677246,4.22727899446832,4.95419631038687,3.51475349843975,2.76553474636298,3.5197934862411,4.0686708106651
"hsa-let-7i-3p",1.43295940727611,1.72683121703249,2.51096191927738,0,1.93734439215023,0,1.14404636961671,1.14404636961671,0,0.678071905112638,4.67976157351685,3.31469652565629,0,3.62175885670973,3.30305008468167,3.01435529297707,3.77294133783134,4.37920505996061,4.64846544302731,3.93922657772821
"hsa-miR-126-5p",4.66562016406638,3.5957423394744,6.1717272440763,2.14730669878029,4.83137058796754,3.68594014844598,2.87578006306849,3.96901230751632,3.48928602262588,2.53605290024021,6.79428588796893,5.28318097894557,4.89917563048051,6.12556845177803,6.74685018309805,5.94063660720115,7.21839371107679,6.84096670448742,7.48365457328164,7.28123458464702
"hsa-let-7b-5p",13.7107257317644,13.858208341599,13.3484805846659,14.0397175988814,13.4829440536128,14.2236586013011,13.9098209097206,13.6214234786652,13.1843469396574,11.5570088985681,12.9741331220901,13.6541493053494,13.330500979249,13.2738232758528,12.4392465208974,13.7928787318867,13.4758423381737,13.5664762692044,13.4558653047957,13.1613303186546
"hsa-miR-1185-1-3p",0,0,0.910732661902913,0,0,1.25096157353322,0,0,0,0.443606651475615,2.21412480535285,0.887525270741587,0,3.38266725274504,1.87184364850932,3.08746284125034,2.45154083301783,1.48542682717024,2.55826763405574,2.58976348698498
"hsa-miR-328-3p",6.84473714406068,8.1550711912457,8.46082445832268,7.57076649652761,6.73674015545321,7.82508598475518,7.3019533951261,7.6339397259472,7.21567859660793,6.07831095000713,8.95451622744274,9.28595699488942,9.65013625842906,9.90302320177886,9.39145842004967,9.06619685024969,9.18452826111718,8.60488676162957,8.88831707349853,9.08246842187561
"hsa-miR-422a",3.11270013274936,3.5385381636298,3.97177344719337,2.89917563048051,2.38956681176273,2.9297909977186,3.45549162062847,1.98550043030488,2.55336050333533,2.99276843076892,4.49505552836802,6.59230752744455,7.75421943313514,5.08746284125034,4.65706830120158,4.81198471935167,4.61294219630467,4.21800615028443,4.52293456094346,4.32264926213102
"hsa-miR-6741-3p",2.39231742277876,3.0686708106651,3.53356334821451,1.26903314645524,2.54843662469604,4.06436554026363,3.3743439890385,3.34340782229781,3.35895882583233,1.48542682717024,0.356143810225275,1.99276843076892,0,1.74846123300404,1.98550043030488,1.62293035092018,1.51601514700366,3.16992500144231,3.11769504266975,1.48026512205446
"hsa-miR-941",6.94110631094643,8.7218852774925,7.64299031296116,8.19204617885329,6.82680268428583,8.82276200923229,8.47082153663545,8.07937811111865,7.73930807086039,6.25644459647344,6.99446658497396,8.05148086534133,7.82068956055921,8.4831305359037,6.86121100345716,7.82559484946338,7.91031293391067,6.76606505147495,7.01200990087091,7.30761067215807
"hsa-miR-937-3p",2.31324585178756,2.23266075679027,2.51096191927738,2.44360665147561,1.59454854955035,2.57773093149008,4.08831123588866,3.36176835941915,3.39231742277876,1.35614381022528,1.42223300068305,1.83187724119167,3.86492897228979,2.25398926623079,1.87184364850932,0.505890929729957,1.85199883711245,1,1.4541758931858,1.65535182861255
"hsa-miR-6716-3p",1.43295940727611,0.545968369105292,1.30451104180995,2.97452931248388,1.85996954822103,2.98185265328974,2.93545974780529,1.93734439215023,2.4931349223055,1.21412480535285,0.356143810225275,1.83187724119167,0,1.26903314645524,2.18586654531133,1.62293035092018,0.807354922057604,1.26303440583379,0,1.28095631383106
"hsa-miR-502-3p",5.87823487911234,6.53776197862109,7.32129677769627,5.91025296279928,5.68650052718322,6.77439174653091,6.20574438506276,5.88557436437143,5.85199883711245,5.01390884549064,7.94515117078387,8.8337756076758,8.21868431336217,8.37464828629872,8.25601993439231,8.29052577528748,7.48759889472325,7.52880570651973,7.36343393492099,7.01936833047847
"hsa-miR-369-5p",4.14730669878029,4.5341861390901,3.11103131238874,0.855989697308481,3.54966917072649,3.29719141656586,3.19534759832222,2.92409988564074,2.61353165291793,1.86393845042397,2.37851162325373,2.27500704749987,1.43295940727611,3.24488705912353,2.96347412397489,1.16992500144231,2.45154083301783,1.13750352374994,1.62760683812965,3.51096191927738
"hsa-miR-1288-3p",3.44890095114513,3.70154905694307,2.3533232911629,2.44360665147561,3.66902676550963,2.9297909977186,3.3305584000308,3.1811025507538,2.43028527297778,1.48542682717024,2.78240856492737,3.78555055173926,0,2.51349074558812,2.18586654531133,1.16992500144231,2.63691458035588,1.48542682717024,1.92219784839637,1.65535182861255
"hsa-miR-329-5p",0,0,0.367371065648529,0,0,0,0,0.176322772640463,0,0,0.641546029087524,1.18903382439002,0,1.74846123300404,0.918386234446348,0.505890929729957,1.85199883711245,0,1.78240856492737,1.81147103052984
"hsa-miR-524-5p",1.27500704749987,0.941106310946431,3.11103131238874,1.14404636961671,1.85996954822103,2.28095631383106,0,1.52606881166759,1.78240856492737,0.565597175854225,3.73443866613717,4.39506279951758,0,3.44625622988956,4.1333991254172,3.61470984411521,4.34837407519116,3.03562390973072,5.13750352374993,4.2149019101607
"hsa-miR-378i",7.81864608282254,8.4075227099128,8.93005721854806,8.00067610485072,7.18020754777021,8.47881005885408,7.80522795599007,7.38620739856046,7.96711095392538,8.27052894238072,9.86486708459311,11.5010957476509,12.6559152713227,10.4420104172083,9.81717554331077,10.2084416622591,9.78247409282877,8.45088131527337,9.72666094935684,9.58837734277071
"hsa-miR-184",2.46727948045998,8.83127557067631,1.97819562968165,4.31976242766925,2.33342373372519,0.632268215499513,2.61823865559545,2.33342373372519,2.82578562746479,0.31034012061215,0.641546029087524,4.50716034911752,3.68706068833989,2.62993940943954,1.61823865559545,2.48026512205446,3.01435529297707,1.37851162325373,3.7235585614721,2.30451104180995
